@relation yeast4
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class  {positive, negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.48, 0.54, 0.55, 0.12, 0.5, 0.0, 0.51, 0.22, negative
0.49, 0.44, 0.45, 0.55, 0.5, 0.0, 0.48, 0.22, negative
0.59, 0.56, 0.5, 0.48, 0.5, 0.0, 0.46, 0.22, negative
0.59, 0.57, 0.43, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.51, 0.55, 0.56, 0.18, 0.5, 0.0, 0.5, 0.38, negative
0.37, 0.22, 0.64, 0.35, 0.5, 0.0, 0.47, 0.22, negative
0.44, 0.41, 0.44, 0.13, 0.5, 0.0, 0.49, 0.42, negative
0.4, 0.43, 0.49, 0.17, 0.5, 0.0, 0.51, 0.36, negative
0.49, 0.71, 0.54, 0.13, 0.5, 0.0, 0.58, 0.22, negative
0.64, 0.31, 0.53, 0.15, 0.5, 0.0, 0.53, 0.31, negative
0.59, 0.51, 0.47, 0.21, 0.5, 0.0, 0.47, 0.22, negative
0.55, 0.38, 0.52, 0.16, 0.5, 0.0, 0.49, 0.64, negative
0.77, 0.8, 0.51, 0.4, 1.0, 0.0, 0.54, 0.22, negative
0.49, 0.48, 0.46, 0.63, 0.5, 0.0, 0.52, 0.22, negative
0.47, 0.45, 0.53, 0.62, 0.5, 0.0, 0.46, 0.22, negative
0.49, 0.42, 0.54, 0.17, 0.5, 0.0, 0.5, 0.36, negative
0.64, 0.57, 0.57, 0.27, 0.5, 0.0, 0.37, 0.22, negative
0.48, 0.42, 0.52, 0.24, 0.5, 0.0, 0.56, 0.22, negative
0.47, 0.47, 0.5, 0.19, 0.5, 0.0, 0.51, 0.26, negative
0.86, 0.74, 0.51, 0.4, 0.5, 0.0, 0.55, 0.22, positive
0.74, 0.75, 0.58, 0.47, 0.5, 0.0, 0.4, 0.35, positive
0.54, 0.42, 0.41, 0.16, 0.5, 0.0, 0.52, 0.22, positive
0.83, 0.58, 0.33, 0.04, 0.5, 0.0, 0.53, 0.22, positive
0.57, 0.59, 0.44, 0.16, 0.5, 0.0, 0.52, 0.22, positive
0.92, 0.61, 0.4, 0.22, 0.5, 0.0, 0.54, 0.22, positive
0.73, 0.55, 0.41, 0.16, 0.5, 0.0, 0.46, 0.22, positive
0.81, 0.9, 0.39, 0.41, 0.5, 0.0, 0.53, 0.22, positive
0.91, 0.69, 0.57, 0.45, 0.5, 0.0, 0.56, 0.22, positive
0.69, 0.48, 0.38, 0.15, 0.5, 0.0, 0.55, 0.22, positive
0.68, 0.5, 0.43, 0.27, 0.5, 0.0, 0.61, 0.22, positive
0.81, 0.76, 0.32, 0.37, 0.5, 0.0, 0.51, 0.22, positive
0.77, 0.6, 0.42, 0.33, 0.5, 0.0, 0.57, 0.22, positive
0.76, 0.74, 0.56, 0.34, 0.5, 0.0, 0.51, 0.3, positive
0.58, 0.76, 0.4, 0.37, 0.5, 0.0, 0.54, 0.3, positive
0.94, 0.6, 0.33, 0.49, 0.5, 0.0, 0.54, 0.22, positive
0.83, 0.53, 0.52, 0.2, 0.5, 0.0, 0.48, 0.25, positive
0.36, 0.34, 0.46, 0.19, 0.5, 0.0, 0.52, 0.22, positive
0.78, 0.48, 0.47, 0.3, 0.5, 0.0, 0.53, 0.47, positive
0.72, 0.56, 0.4, 0.26, 0.5, 0.0, 0.51, 0.26, positive
0.74, 0.56, 0.35, 0.36, 0.5, 0.0, 0.51, 0.25, positive
0.78, 0.63, 0.53, 0.13, 0.5, 0.0, 0.54, 0.22, positive
0.83, 0.57, 0.42, 0.57, 0.5, 0.0, 0.5, 0.32, positive
0.43, 0.38, 0.38, 0.12, 0.5, 0.0, 0.5, 0.22, positive
0.76, 0.67, 0.37, 0.22, 0.5, 0.0, 0.54, 0.22, positive
0.95, 0.71, 0.27, 0.39, 0.5, 0.0, 0.31, 0.22, positive
0.97, 0.71, 0.29, 0.42, 0.5, 0.0, 0.35, 0.22, positive
0.81, 0.55, 0.35, 0.34, 0.5, 0.0, 0.51, 0.22, positive
0.55, 0.52, 0.44, 0.2, 0.5, 0.0, 0.56, 0.22, positive
0.46, 0.47, 0.44, 0.18, 1.0, 0.0, 0.46, 0.22, positive
0.56, 0.49, 0.32, 0.22, 0.5, 0.0, 0.5, 0.22, positive
0.39, 0.71, 0.38, 0.14, 0.5, 0.0, 0.5, 0.22, positive
0.37, 0.42, 0.46, 0.15, 0.5, 0.0, 0.51, 0.31, positive
0.7, 0.57, 0.34, 0.19, 0.5, 0.0, 0.53, 0.27, positive
0.8, 0.69, 0.53, 0.33, 0.5, 0.0, 0.51, 0.22, positive
0.79, 0.62, 0.35, 0.35, 0.5, 0.0, 0.6, 0.28, positive
0.88, 0.75, 0.41, 0.36, 0.5, 0.0, 0.43, 0.22, positive
0.69, 0.57, 0.39, 0.19, 0.5, 0.0, 0.48, 0.39, positive
0.86, 0.78, 0.34, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.81, 0.62, 0.43, 0.17, 0.5, 0.0, 0.53, 0.22, positive
0.67, 0.57, 0.36, 0.19, 0.5, 0.0, 0.56, 0.22, positive
